시도교육청구분코드,시도교육청구분명,행정구역명,학원교습소구분명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료내용,수강료공개여부,기숙사학원여부,시설도로명주소,시설도로명상세주소,시설도로명우편번호,전화번호,수정일자
C10,부산광역시교육청,연제구,교습소,3000018925,다올잉글리쉬(ENGLISH)영어교습소,20191211,20191211,개원,        ,99991231,12,4,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 거제천로 233,", 부상가동 204호 일부 (거제동, 거제동월드메르디앙아파트)",47515,,20231018
C10,부산광역시교육청,연제구,교습소,11934,닥공수학교습소,20081222,20081222,개원,        ,99991231,18,9,입시.검정 및 보습,보통교과,초등,보습, ,Y,N,부산광역시 연제구 쌍미천로 142,2층 (연산동),611814,051-868-7150,20231018
C10,부산광역시교육청,연제구,교습소,3000034032,대치동셈수학교습소,20230731,20230731,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,부산광역시 연제구 황령산로 615,", 상가 207호(연산동)",47608,,20231018
C10,부산광역시교육청,연제구,교습소,3000032056,더자람영어교습소,20230726,20230726,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,부산광역시 연제구 고분로 270,"(연산동), 센텀수영강푸르지오 상가동 105호",47571,,20231018
C10,부산광역시교육청,연제구,교습소,3000018425,독해랑창의랑독서논술교습소,20190523,20190523,개원,        ,99991231,30,5,입시.검정 및 보습,보통교과,,보습·논술, ,Y,N,부산광역시 연제구 신금로 25,", 노블레스스퀘어 217호 (연산동)",47560,,20231018
C10,부산광역시교육청,연제구,교습소,3000018020,라엘피아노교습소,20190122,20190122,개원,        ,99991231,30,5,예능(대),예능(중),피아노(초급1),음악,"피아노(초급1):130000, 피아노(초급2):110000, 피아노(중급1):140000, 피아노(중급2):120000, 피아노(고급1):150000, 피아노(고급2):130000",Y,N,부산광역시 연제구 월드컵대로 55,", 롯데캐슬데시앙 상가301동 203호 (연산동, 연제롯데캐슬)",47602,null,20240107
C10,부산광역시교육청,연제구,교습소,3000014047,라온피아노교습소,20150123,20150123,개원,        ,99991231,24,4,예능(대),예능(중),,음악, ,Y,N,부산광역시 연제구 고분로56번길 11,", 1층일부 (연산동)",611814,051-755-0671,20231018
C10,부산광역시교육청,연제구,교습소,15509,라파음악교습소,20110217,20110217,개원,        ,99991231,25,5,예능(대),예능(중),피아노초급,음악,"피아노초급:140000, 피아노중급:150000, 피아노고급A:160000, 피아노고급B:200000, 피아노고급C:250000",Y,N,부산광역시 연제구 토현로 10,", 나동201호 (연산동, 주공아파트)",47573,051-757-8659,20231018
C10,부산광역시교육청,연제구,교습소,3000021722,레벨업사고력수학교습소,20230223,20230223,개원,        ,99991231,24,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 좌수영로 225,", 101동 B204호 (연산동)",47571,,20231018
C10,부산광역시교육청,연제구,교습소,3000034441,루틴수학교습소,20240220,20240220,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:75000, 초등수학B:150000, 초등수학C:225000, 초등수학D:300000, 초등수학E:375000, 중등수학A:100000, 중등수학B:200000, 중등수학C:300000, 중등수학D:400000, 중등수학E:500000, 고등수학A:150000, 고등수학B:300000, 고등수학C:450000, 고등수학D:600000",Y, ,부산광역시 연제구 과정로191번가길 35,", 2층(연산동)",47558,,20240303
C10,부산광역시교육청,연제구,교습소,3000021056,리드인국어교습소,20220704,20220704,개원,        ,99991231,14,7,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 명륜로2번길 7,", 101동 220호,221호 (거제동, 삼익퓨쳐타워아파트)",47514,,20231018
C10,부산광역시교육청,연제구,교습소,3000021152,리드인독서논술교습소,20220816,20220816,개원,        ,99991231,5,5,입시.검정 및 보습,보통교과,일반논술,보습·논술,일반논술:160000,Y,N,부산광역시 연제구 반송로 80,", 107동 205호 (연산동, 연산동 일동 미라주 더 스타)",47552,,20231018
C10,부산광역시교육청,연제구,교습소,3000019625,리딩트리영어교습소,20201112,20201112,개원,        ,99991231,18,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 신금로 21,", 2층 (연산동)",47560,,20231018
C10,부산광역시교육청,연제구,교습소,3000021254,링키영어더샵파크시티영어교습소,20221007,20221007,개원,        ,99991231,7,7,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,부산광역시 연제구 신금로 25,", 136호 (연산동, 노블레스스퀘어)",47560,010-2859-0321,20231210
C10,부산광역시교육청,연제구,교습소,3000034233,링키영어사직현대홈타운점영어교습소,20231116,20231116,개원,        ,        ,0,0,국제화,,,, ,Y, ,부산광역시 연제구 법원북로 16,", 현대홈타운상가동2차 208호(거제동)",47508,,20231120
C10,부산광역시교육청,연제구,교습소,3000021759,링키영어연산롯데캐슬점영어교습소,20230306,20230306,개원,        ,99991231,18,6,국제화,외국어,초등영어(내),실용외국어(유아/초·중·고),"초등영어(내):140000, 회화초급(내):140000, 파닉스(내):190000",Y,N,부산광역시 연제구 황령산로 615,", 401동 206호 (연산동)",47608,null,20240107
C10,부산광역시교육청,연제구,교습소,3000020753,링키영어연제거제월드점영어교습소,20220224,20220224,개원,        ,99991231,28,7,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,부산광역시 연제구 거제천로 258,",  3층 302호 (연산동, 월드빌스포츠센터) ",47518,,20231018
C10,부산광역시교육청,연제구,교습소,3000034421,마하수학교습소,20240208,20240208,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,부산광역시 연제구 해맞이로 23,", 115동 203호(거제동,  유림아시아드상가)",47536,051-715-4456,20240218
C10,부산광역시교육청,연제구,교습소,3000011635,망미해법영어교습소,20120705,20120705,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,초등영어기초,보습,"초등영어기초:165000, 초등영어기본:180000, 초등영어고급:230000, 중등영어:240000, 고등영어:300000",Y,N,부산광역시 연제구 토현로 10,", 상가 나207호 (연산동,망미주공아파트)",611751,051-758-0570,20240107
C10,부산광역시교육청,연제구,교습소,3000019806,매력국어교습소,20210125,20210125,개원,        ,99991231,24,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 반송로 80,", 107동 206호 (연산동, 연산동 일동 미라주 더 스타)",47552,,20231018
C10,부산광역시교육청,연제구,교습소,3000010306,매쓰매치수학교습소,20110509,20110509,개원,        ,99991231,10,9,입시.검정 및 보습,보통교과,수학 초등,보습, ,Y,N,부산광역시 연제구 과정로226번길 19,", 3층 (연산동)",47565,051-758-0401,20231018
C10,부산광역시교육청,연제구,교습소,3000014672,매쓰토리수학교습소,20150907,20150907,개원,        ,99991231,50,8,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 명륜로 14,", 202호 (거제동, 청마 마이우스)",611803,051-501-1592,20231018
C10,부산광역시교육청,연제구,교습소,10539,매쓰트리러닝센터수학교습소,20071004,20071004,개원,        ,99991231,162,9,입시.검정 및 보습,보통교과,중등 수학,보습,"중등 수학:260000, 중등 수학:300000, 중등 수학:360000, 중등 수학:300000, 중등 수학:400000, 초등 수학:180000, 초등 수학:200000, 초등 수학:220000, 초등 수학:250000, 초등 수학:180000, 초등 수학:200000, 초등 수학:180000, 초등 수학:200000, 초등 수학:230000, 중등(수학A):280000, 중등(수학B):320000, 중등(수학C):430000, 수학(고등):330000",Y,N,부산광역시 연제구 아시아드대로46번길 9,", 1021번지 2층 (거제동)",611807,051-501-0982,20231018
C10,부산광역시교육청,연제구,교습소,3000015223,매카수학교습소,20160314,20160314,개원,        ,99991231,63,7,입시.검정 및 보습,보통교과,초등부수학1,보습,"초등부수학1:180000, 초등부수학2:180000, 초등부수학3:180000, 중등부수학1:250000, 중등부수학2:250000, 중등부수학3:300000, 고등부수학1:330000, 고등부수학2:430000",Y,N,부산광역시 연제구 신금로17번길 18,(연산동),47560,051-755-5764,20231018
C10,부산광역시교육청,연제구,교습소,3000012323,메르디앙미술교습소,20130404,20130404,개원,        ,99991231,88,8,예능(대),예능(중),미술중급(2일반),미술,"미술중급(2일반):90000, 미술중급(3일반):120000, 미술중급(5일반):140000, 미술고급(2일반):100000, 미술고급(3일반):130000, 미술고급(5일반):150000, 미술입시:250000, 미술고급(주1회):60000, 미술(고급):90000, 미술(고급):110000, 미술(고급):140000",Y,N,부산광역시 연제구 거제천로 233,", 주상가 203호 (거제동, 거제동월드메르디앙아파트)",47515,051-866-2299,20231018
C10,부산광역시교육청,연제구,교습소,3000013654,메르센수학교습소,20140821,20140821,개원,        ,99991231,24,8,입시.검정 및 보습,,초등1,,"초등1:180000, 초등2:200000, 중등:250000, 고등:300000",Y,N,부산광역시 연제구 세병로 35-2,", 3층 (연산동)",611820,051-851-5679,20231018
C10,부산광역시교육청,연제구,교습소,11953,명제수학교습소,20081230,20081230,개원,        ,99991231,36,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 아시아드대로 102,4층 (거제동),611803,051-923-2357,20231018
C10,부산광역시교육청,연제구,교습소,3000018174,모마미술교습소,20190308,20190308,개원,        ,99991231,157,8,예능(대),예능(중),미술고급(A),미술,"미술고급(A):70000, 미술고급(B):100000, 미술고급(C):130000, 미술고급(D):140000, 미술고급(E):150000, 미술고급(F):100000, 미술고급(G):130000, 미술고급(H):150000, 미술고급(I):160000, 미술고급(J):170000",Y,N,부산광역시 연제구 월드컵대로 55,", 상가 301동 202호 (연산동, 연제롯데캐슬)",47602,,20231018
C10,부산광역시교육청,연제구,교습소,3000016365,몽마르뜨미술교습소,20170420,20170420,개원,        ,99991231,45,9,예능(대),예능(중),,미술,"미술(고급A):89000, 미술(고급B):130000, 미술(고급C):150000, 미술(고급D):170000, 미술(고급E):60000, 미술(고급F):110000, 미술(고급G):160000",Y,N,부산광역시 연제구 신금로 25,", 노블레스스퀘어 320호 (연산동)",47560,,20231018
C10,부산광역시교육청,연제구,교습소,3000016707,몽키챌린지미술교습소,20170915,20170915,개원,        ,99991231,8,8,예능(대),예능(중),,미술, ,Y,N,부산광역시 연제구 과정로343번길 22,", 더스타 B동 201호 (연산동)",47552,,20231018
C10,부산광역시교육청,연제구,교습소,13050,묵정서예교습소,20090903,20090903,개원,        ,99991231,8,8,기타(대),기타(중),서예,서예,서예:120000,Y,N,부산광역시 연제구 법원북로41번길 10,3층 (거제동),611803,051-502-5444,20231018
C10,부산광역시교육청,연제구,교습소,3000015340,뮤엠영어교습소,20160419,20160419,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,화이트반,보습,"화이트반:180000, 엘로우,그린반:200000, 불루,레드반:220000, 초등영어단어:30000, 영어중등:240000",Y,N,부산광역시 연제구 안연로23번길 63,", 1층 일부 (연산동)",47562,,20231018
C10,부산광역시교육청,연제구,교습소,3000019850,미래엔영어교습소,20210210,20210210,개원,        ,99991231,64,8,입시.검정 및 보습,보통교과,초등영어A,보습,"초등영어A:170000, 초등영어B:190000, 초등영어C:200000, 중등영어A:220000, 중등영어B:260000, 중등영어C:270000, 고등영어A:320000, 고등영어B:340000",Y,N,부산광역시 연제구 황령산로 615,", 401동 208호 (연산동, 연산롯데캐슬골드포레)",47608,051-791-0554,20231018
C10,부산광역시교육청,연제구,교습소,3000018940,미아(MIA)쌤영어교습소,20191217,20191217,개원,        ,99991231,24,8,입시.검정 및 보습,보통교과,,보습,"영어(초등)A:200000, 영어(중등):250000, 영어(초등)B:220000, 중등주3회:240000, 중등주2회:180000",Y,N,부산광역시 연제구 법원북로41번길 10,", 3층일부 (거제동)",47502,,20231018
C10,부산광역시교육청,연제구,교습소,3000014705,민매쓰수학교습소,20150923,20150923,개원,        ,99991231,15,5,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 고분로 200,", 분산상가동 205호 (연산동, 연산엘지아파트)",611764,,20231018
C10,부산광역시교육청,연제구,교습소,3000020118,박선생창의역사교실역사교습소,20210610,20210610,개원,        ,99991231,15,5,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 고분로 200,", 주상가 205호 (연산동, 연산엘지아파트)",47585,,20231018
C10,부산광역시교육청,연제구,교습소,3000034392,박찬양수학교습소,20240126,20240126,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,부산광역시 연제구 아시아드대로46번길 15,", 상가 211호(거제동)",47525,,20240128
C10,부산광역시교육청,연제구,교습소,3000020935,배움수학교습소,20220513,20220513,개원,        ,99991231,24,4,입시.검정 및 보습,보통교과,수학(초A),보습,"수학(초A):170000, 수학(초B):220000, 수학(중A):270000, 수학(중B):320000, 수학(고등A):380000, 수학(고등B):400000",Y,N,부산광역시 연제구 법원북로 34,", 2층 203호 (거제동)",47508,,20231018
C10,부산광역시교육청,연제구,교습소,3000019601,백진주피아노교습소,20201028,20201028,개원,        ,99991231,40,5,예능(대),예능(중),,음악,"피아노(초급)1:150000, 피아노(초급)2:171000, 피아노(중급)1:160000, 피아노(중급)2:184000, 피아노(고급)1:170000, 피아노(고급)2:214000, 입시:270000, 입시(주3):160000",Y,N,부산광역시 연제구 황령산로 622,", 2층 (연산동)",47608,,20231018
C10,부산광역시교육청,연제구,교습소,3000032058,별수학교습소,20230726,20230726,개원,        ,        ,0,0,입시.검정 및 보습,,초등수학1,,"초등수학1:170000, 초등수학2:220000, 초등수학3:110000, 초등수학4:150000, 중등수학1:250000, 중등수학2:160000, 중등수학3:250000, 고등수학5:330000",Y, ,부산광역시 연제구 과정로290번길 8,"(연산동), 경동아파트 상가 202호",47562,,20231018
C10,부산광역시교육청,연제구,교습소,3000021086,본수학교습소,20220712,20220712,개원,        ,99991231,60,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 연안로13번길 85,", 2층 (연산동)",47565,,20231018
C10,부산광역시교육청,연제구,교습소,3000016894,봉봉미술교습소,20171127,20171127,개원,        ,99991231,36,6,예능(대),예능(중),고급(주5회반),미술, ,Y,N,부산광역시 연제구 법원북로 34,", 상가동 204-1호 (거제동, 거제1차 현대홈타운)",47508,051-501-9868,20231018
C10,부산광역시교육청,연제구,교습소,2000002291,브니엘피아노교습소,19921203,19921203,개원,        ,99991231,16,4,예능(대),예능(중),,음악, ,Y,N,부산광역시 연제구 중앙대로1038번길 70,1층일부 (연산동),611829,051-864-5408,20231018
C10,부산광역시교육청,연제구,교습소,15216,블루노트수학교습소,20101203,20101203,개원,        ,99991231,21,9,예능(대),예능(중),수학(초등),음악,"수학(초등):120000, 수학(중등):180000, 수학(고등):240000",Y,N,부산광역시 연제구 토곡남로 11,", 상가동 501호 (연산동, 연산부전타워)",47588,070-7570-7300,20231018
C10,부산광역시교육청,연제구,교습소,3000011045,비바영어교습소,20111219,20111219,개원,        ,99991231,16,9,입시.검정 및 보습,보통교과,,보습,"영어(중등):250000, 영어(고등):300000, 고등부(월10회):220000",Y,N,부산광역시 연제구 아시아드대로 85,", 2층 (거제동)",611807,,20231018
C10,부산광역시교육청,연제구,교습소,3000011908,비상수학교습소,20121107,20121107,개원,        ,99991231,32,8,입시.검정 및 보습,보통교과,초등,보습, ,Y,N,부산광역시 연제구 고분로 200,", 상가동 204-2호 (연산동,연산엘지아파트)",611764,,20231018
C10,부산광역시교육청,연제구,교습소,3000021633,비에스랩속독교습소,20230203,20230203,개원,        ,99991231,36,9,기타(대),기타(중),속독(초등기초반),기타(소),"속독(초등기초반):180000, 속독(초등심화반):210000, 속독(중등반):250000, 속독(고등반):300000",Y,N,부산광역시 연제구 연안로 5,", 2층 (연산동)",47567,051-752-2680,20231018
C10,부산광역시교육청,연제구,교습소,4573,비엔나음악교습소,19830217,19830217,개원,        ,99991231,24,4,예능(대),예능(중),음악(초급),음악,"음악(초급):110000, 음악(중급):120000, 음악(고급):130000, 풀룻(고급):130000, 리코더(초급):50000, 칼림바(초급):60000",Y,N,부산광역시 연제구 연미로13번길 20,  2층 (연산동),611834,051-861-6814,20231018
C10,부산광역시교육청,연제구,교습소,3000021718,삼성영어셀레나창신초영어교습소,20230222,20230222,개원,        ,99991231,64,8,국제화,외국어,초등A(내국인),실용외국어(유아/초·중·고),"초등A(내국인):210000, 초등B(내국인):220000, 초등C(내국인):235000, 초등D(내국인):240000, 초등E(내국인):255000, 초등F(내국인):250000, 중등A(내국인):300000, 중등B(내국인):315000",Y,N,부산광역시 연제구 종합운동장로12번길 8,", 101동 103호 (거제동)",47501,,20231018
C10,부산광역시교육청,연제구,교습소,3000018210,상상나래미술교습소,20190318,20190318,개원,        ,99991231,32,8,예능(대),예능(중),미술고급A,미술,"미술고급A:45000, 미술고급B:100000, 미술고급C:110000, 미술고급D:120000",Y,N,부산광역시 연제구 월드컵대로 55,", 상가 302동 203호 (연산동, 연제롯데캐슬)",47602,,20231018
C10,부산광역시교육청,연제구,교습소,3000034198,샘이깊은국어교습소,20231103,20231103,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,중등국어,보습,"중등국어:210000, 고등국어:250000",Y, ,부산광역시 연제구 고분로 200,", 상가동 208호(연산동,연산엘지아파트)",47585,,20231120
C10,부산광역시교육청,연제구,교습소,3000016425,센텀리버미술교습소,20170516,20170516,개원,        ,99991231,24,8,예능(대),예능(중),,미술, ,Y,N,부산광역시 연제구 좌수영로 225,", 상가 B106호 (연산동, 센텀리버 SK VIEW 아파트)",47571,,20231018
C10,부산광역시교육청,연제구,교습소,3000017028,센텀리버영어교습소,20180117,20180117,개원,        ,99991231,72,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 좌수영로 225,", 센텀리버SKVIEW아파트 상가 B110, B111 (연산동)",47571,,20231018
C10,부산광역시교육청,연제구,교습소,3000021533,센텀리버차수학교습소,20230103,20230103,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,수학A,보습,"수학A:180000, 수학B:200000, 수학C:150000, 중등A:300000, 중등B:270000, 고등:350000",Y,N,부산광역시 연제구 좌수영로 225,", 2층 B113호 (연산동)",47571,,20231018
C10,부산광역시교육청,연제구,교습소,3000021103,센텀리버피아노교습소,20220721,20220721,개원,        ,99991231,15,5,예능(대),예능(중),,음악, ,Y,N,부산광역시 연제구 좌수영로 225,", 상가B105호 (연산동)",47571,,20231018
C10,부산광역시교육청,연제구,교습소,3000018019,센트럴수학교습소,20190121,20190121,개원,        ,99991231,80,8,입시.검정 및 보습,보통교과,수학초등A,보습,"수학초등A:150000, 수학초등B:160000, 수학초등C:170000, 수학초등D:180000, 수학초등E:190000, 수학초등F:200000, 수학(중등)1:280000, 수학(중등)2:280000, 수학(중등)3:300000, 수학(고등):300000",Y,N,부산광역시 연제구 황새알로 25,", 3층 (거제동)",47507,051-505-1151,20231018
C10,부산광역시교육청,연제구,교습소,3000020633,소정독서논술교습소,20220113,20220113,개원,        ,99991231,7,7,입시.검정 및 보습,보통교과,,보습·논술, ,Y,N,부산광역시 연제구 연수로 130,", 123동 A205호, 2층 (연산동)",47610,,20231018
C10,부산광역시교육청,연제구,교습소,14172,솔나무음악교습소,20100305,20100305,개원,        ,99991231,40,7,예능(대),예능(중),음악초급,음악,"음악초급:130000, 음악중급:140000, 음악고급A:150000, 입시:600000, 음악고급B:300000",Y,N,부산광역시 연제구 월드컵대로92번길 64,1층 (연산동),611822,051-852-8653,20240218
C10,부산광역시교육청,연제구,교습소,3000013586,솔루니논술교습소,20140723,20140723,개원,        ,99991231,16,4,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 토현로 10,", 제상가 나동 210 (연산동,주공아파트)",611751,051-757-9269,20231018
C10,부산광역시교육청,연제구,교습소,3000020498,수날다수학교습소,20211202,20211202,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 토현로 10,", 주공아파트 상가 나동 306-1호, 306-2호 (연산동)",47573,051-757-2414,20231018
C10,부산광역시교육청,연제구,교습소,3000018407,수창의사고력수학교습소,20190520,20190520,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 여고로14번길 37,", 4층일부 (거제동)",47501,,20231018
C10,부산광역시교육청,연제구,교습소,13601,스카이수학교습소,20091119,20091119,개원,        ,99991231,36,7,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:180000, 초등 6학년:210000, 중등:240000, 고등:300000",Y,N,부산광역시 연제구 거제천로87번길 30,연제그린상가 304305호 (거제동),611804,051-852-0977,20231018
C10,부산광역시교육청,연제구,교습소,3000018736,스카이엠수학교습소,20190923,20190923,개원,        ,99991231,16,8,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 고분로 200,", 분산상가동 304호 (연산동, 연산엘지아파트)",47585,051-751-6210,20231018
C10,부산광역시교육청,연제구,교습소,3000020116,스카이영어교습소,20210607,20210607,개원,        ,99991231,35,7,입시.검정 및 보습,보통교과,영어(초등A),보습,"영어(초등A):200000, 영어(초등B):210000, 영어(중등):270000, 영어(고등A):310000, 영어(고등B):360000",Y,N,부산광역시 연제구 연안로13번길 85,(연산동),47565,,20231018
C10,부산광역시교육청,연제구,교습소,3000018926,스팀(STEAM)수학교습소,20191211,20191211,개원,        ,99991231,9,3,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 거제천로 233,", 부상가동 204호일부 (거제동, 거제동월드메르디앙아파트)",47515,,20231018
C10,부산광역시교육청,연제구,교습소,3000018678,심미정재즈피아노교습소,20190827,20190827,개원,        ,99991231,5,5,예능(대),예능(중),,음악, ,Y,N,부산광역시 연제구 반송로 80,", 상가 107동 208호 (연산동, 연산동 일동 미라주 더 스타)",47552,,20231018
C10,부산광역시교육청,연제구,교습소,3000018188,쎈수학교습소,20130313,20190313,개원,        ,99991231,28,7,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 월드컵대로 55,", 301동 201호 (연산동, 연제롯데캐슬)",47602,051-868-1580,20231018
C10,부산광역시교육청,연제구,교습소,3000016000,쎈수학러닝센터연산엘지수학교습소,20161214,20161214,개원,        ,99991231,36,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 고분로 200,", 상가 305호 (연산동, 연산엘지아파트)",47585,051-757-8821,20231018
C10,부산광역시교육청,연제구,교습소,3000015991,씨투엠클래스수학교습소,20161212,20161212,개원,        ,99991231,28,7,입시.검정 및 보습,보통교과,수학(초등A),보습, ,Y,N,부산광역시 연제구 신금로 25,", 노블레스스퀘어상가 312호 (연산동)",47560,,20231018
C10,부산광역시교육청,연제구,교습소,3000017843,아라비아수학교습소,20181121,20181121,개원,        ,99991231,36,9,입시.검정 및 보습,보통교과,수학초등저학년,보습, ,Y,N,부산광역시 연제구 토현로 10,", 나상가 302호 (연산동, 망미주공)",47573,010-5606-3002,20231018
C10,부산광역시교육청,연제구,교습소,3000016310,아이러브피아노음악교습소,20170403,20170403,개원,        ,99991231,40,5,예능(대),예능(중),초급 주3,음악,"초급 주3:120000, 초급 주5:135000, 중급 주3:130000, 중급 주5:145000, 고급① 주3:140000, 고급① 주5:155000, 고급② 주3:150000, 고급② 주5:165000",Y,N,부산광역시 연제구 교대로24번길 20,(거제동),47505,null,20240310
C10,부산광역시교육청,연제구,교습소,3000021829,아이미술교습소,20230322,20230322,개원,        ,99991231,24,8,예능(대),예능(중),미술고급1,미술,"미술고급1:40000, 미술고급3:150000, 미술고급2:80000",Y,N,부산광역시 연제구 신금로 25,", 133호 (연산동, 노블레스스퀘어)",47560,,20231018
C10,부산광역시교육청,연제구,교습소,3000015573,아트손가꿈어린이공방미술교습소,20160711,20160711,개원,        ,99991231,12,6,예능(대),예능(중),미술(고급)1,음악,"미술(고급)1:90000, 미술(입시)2:110000",Y,N,부산광역시 연제구 거제천로255번길 48,", 1층일부 (거제동)",47516,null,20231203
C10,부산광역시교육청,연제구,교습소,3000017839,아트인하트(Art in Heart)미술교습소,20181120,20181120,개원,        ,99991231,17,4,예능(대),예능(중),입시1,음악, ,Y,N,부산광역시 연제구 중앙천로43번길 14,", 1층 (연산동)",47601,010-3713-7823,20231018
C10,부산광역시교육청,연제구,교습소,3000020100,아트톡미술교습소,20210531,20210531,개원,        ,99991231,36,9,예능(대),예능(중),,미술, ,Y,N,부산광역시 연제구 황령산로 615,", 연산롯데캐슬골드포레 상가 401동 205호 (연산동)",47608,,20231018
C10,부산광역시교육청,연제구,교습소,3000020659,"안녕, 수학교습소",20220127,20220127,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 마곡천로 29,", 3층 (연산동)",47611,,20231018
C10,부산광역시교육청,연제구,교습소,3000017065,양선생영어교습소,20180130,20180130,개원,        ,99991231,48,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 고분로 111,", 3층 (연산동)",47555,,20231018
C10,부산광역시교육청,연제구,교습소,3000016082,에이치와이(HY)영어교습소,20170109,20170109,개원,        ,99991231,24,6,입시.검정 및 보습,보통교과,,보습,"중등영어:250000, 고등영어:350000, 보충중등:35000, 보충고등:49000",Y,N,부산광역시 연제구 아시아드대로46번길 7,", 2층 (거제동)",47525,,20231018
C10,부산광역시교육청,연제구,교습소,3000010453,엠에이박준철수학교습소,20110620,20110620,개원,        ,99991231,20,9,입시.검정 및 보습,보통교과,수학(초등),보습,"수학(초등):200000, 수학(중등):250000, 수학(고등):300000, 수학(고등이과):350000",Y,N,부산광역시 연제구 아시아드대로82번길 13,5층 (거제동),611803,051-506-2325,20231018
C10,부산광역시교육청,연제구,교습소,3000021938,연두숲스터디오미술교습소,20230502,20230502,개원,        ,99991231,49,7,예능(대),예능(중),미술(초급)1,미술,"미술(초급)1:50000, 미술(초급)2:120000, 미술(중급)1:55000, 미술(중급)2:110000, 미술(중급)3:130000, 미술(고급)1:220000, 미술(고급)2:140000",Y,N,부산광역시 연제구 신금로 25,", 212호 (연산동, 노블레스스퀘어)",47560,,20231018
C10,부산광역시교육청,연제구,교습소,3000019897,연산롯데캐슬점맥수학교습소,20210226,20210226,개원,        ,99991231,35,5,입시.검정 및 보습,보통교과,수학초등A반,보습,"수학초등A반:200000, 수학초등B반:220000, 수학초등C반:240000, 수학중등A반:280000, 수학중등B반:300000, 수학고등A반:340000, 수학고등B반:370000",Y,N,부산광역시 연제구 황령산로 615,", 401동 201호 (연산동, 연산롯데캐슬골드포레)",47608,null,20240107
C10,부산광역시교육청,연제구,교습소,3000034031,연산힐스테이트점링키영어교습소,20230731,20230731,개원,        ,        ,0,0,국제화,,,, ,Y, ,부산광역시 연제구 봉수로 25,", 231동 207호(연산동)",47612,,20231018
C10,부산광역시교육청,연제구,교습소,3000034412,연산힐스테이트점몬스터매스교구교습소,20240206,20240206,개원,        ,        ,0,0,기타(대),,,, ,Y, ,부산광역시 연제구 봉수로 25,", 상가 208호(연산동)",47612,,20240218
C10,부산광역시교육청,연제구,교습소,3000015434,연서에듀수학교습소,20160519,20160519,개원,        ,99991231,18,9,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:160000, 중등수학:190000",Y,N,부산광역시 연제구 세병로 23,", 2층 (연산동)",47519,051-866-8771,20231018
C10,부산광역시교육청,연제구,교습소,2000002494,연서피아노교습소,20010507,20010507,개원,        ,99991231,40,4,예능(대),예능(중),초급주3,음악, ,Y,N,부산광역시 연제구 세병로 16,", 상가동 302호 (연산동, 한성기린아파트)",47518,,20231018
C10,부산광역시교육청,연제구,교습소,3000019468,연세영어교습소,20200819,20200819,개원,        ,99991231,36,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 연제구 안연로23번길 7,", 3층 (연산동)",47564,051-852-4060,20231018
